"ANO_OCORRENCIA","MES_OCORRENCIA","UF","MUNICIPIO","ESPECIE_ARMA","MARCA_ARMA","CALIBRE_ARMA","TIPO_OCORRENCIA","MAIS_1000_MIL_HAB","TOTAL"
"2014","04","RJ","RIO DE JANEIRO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","S",1
"2014","04","RJ","RIO DE JANEIRO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","S",1
"2014","04","RJ","RIO DE JANEIRO","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","S",1
"2014","04","RJ","RIO DE JANEIRO","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2014","04","RJ","RIO DE JANEIRO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",1
"2014","04","RJ","SÃO FIDÉLIS","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2014","04","RJ","SÃO GONÇALO","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2014","04","RJ","SÃO JOÃO DE MERITI","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2014","04","RJ","SAQUAREMA","Carabina","URKO",".22 LR","Campanha do Desarmamento","N",1
"2014","04","RJ","SAQUAREMA","Revolver","TAURUS ARMAS S.A.",".32","Campanha do Desarmamento","N",1
"2014","04","RJ","VOLTA REDONDA","Revolver","INA (INDÚSTRIA NACIONAL DE ARMAS)",".32","Apostilada no Exercito","S",1
"2014","04","RN","ANGICOS","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","RN","CAICÓ","Pistola","IMBEL",".380","Furto de Arma de Fogo","N",1
"2014","04","RN","CAICÓ","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","RN","CURRAIS NOVOS","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2014","04","RN","CURRAIS NOVOS","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Apostilada no Exercito","N",1
"2014","04","RN","JOÃO CÂMARA","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2014","04","RN","NATAL","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Apostilada no Exercito","S",1
"2014","04","RN","NATAL","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2014","04","RN","NATAL","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","S",2
"2014","04","RN","NATAL","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","S",2
"2014","04","RN","NATAL","Revolver","TAURUS ARMAS S.A.",".32","Campanha do Desarmamento","S",1
"2014","04","RN","NATAL","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2014","04","RN","NÍSIA FLORESTA","Carabina","FN HERSTAL (FABRIQUE NATIONALE D ARMES DE GUERRE HERSTAL)",".22 LR","Extravio/Perda de Arma de Fogo","N",1
"2014","04","RN","PARNAMIRIM","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","S",1
"2014","04","RN","PARNAMIRIM","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2014","04","RN","PARNAMIRIM","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2014","04","RO","ARIQUEMES","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".32","Furto de Arma de Fogo","S",1
"2014","04","RO","ARIQUEMES","Espingarda","ROSSI (AMADEO ROSSI S.A.)","20","Furto de Arma de Fogo","S",1
"2014","04","RO","ARIQUEMES","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2014","04","RO","CANDEIAS DO JAMARI","Espingarda","ROSSI (AMADEO ROSSI S.A.)","20","Furto de Arma de Fogo","N",1
"2014","04","RO","CANDEIAS DO JAMARI","Revolver","INA (INDÚSTRIA NACIONAL DE ARMAS)",".32","Campanha do Desarmamento","N",1
"2014","04","RO","NOVA MAMORÉ","Espingarda","POMBA","28","Furto de Arma de Fogo","N",1
"2014","04","RO","PIMENTA BUENO","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Extravio/Perda de Arma de Fogo","N",1
"2014","04","RO","PORTO VELHO","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"2014","04","RO","PORTO VELHO","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2014","04","RO","PRESIDENTE MÉDICI","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","RO","VILHENA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2014","04","RR","BOA VISTA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","20","Furto de Arma de Fogo","S",2
"2014","04","RR","CANTÁ","Pistola","TAURUS ARMAS S.A.",".40 S&W","Apostilada no Exercito","N",1
"2014","04","RS","ARROIO DO MEIO","Espingarda","NÃO IDENTIFICADA",".32","Campanha do Desarmamento","N",1
"2014","04","RS","AUGUSTO PESTANA","Espingarda","BOITO (E.R. AMANTINO & CIA)",".32","Furto de Arma de Fogo","N",1
"2014","04","RS","BAGÉ","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Furto de Arma de Fogo","S",1
"2014","04","RS","BAGÉ","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","S",1
"2014","04","RS","BAGÉ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Campanha do Desarmamento","S",1
"2014","04","RS","BARRA FUNDA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2014","04","RS","BENTO GONÇALVES","Espingarda","BERETTA (PIETRO BERETTA S.P.A.)","12","Apostilada no Exercito","S",1
"2014","04","RS","BENTO GONÇALVES","Espingarda","BOITO (E.R. AMANTINO & CIA)","16","Apostilada no Exercito","S",1
"2014","04","RS","BENTO GONÇALVES","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Apostilada no Exercito","S",1
"2014","04","RS","BENTO GONÇALVES","Espingarda","BOITO (E.R. AMANTINO & CIA)","36","Apostilada no Exercito","S",1
"2014","04","RS","BENTO GONÇALVES","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",2
"2014","04","RS","BENTO GONÇALVES","Rifle","MARLIN (MARLIN FIREARMS)",".22 LR","Apostilada no Exercito","S",1
"2014","04","RS","BRAGA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","RS","CACHOEIRA DO SUL","Carabina","ROSSI (AMADEO ROSSI S.A.)",".44-40 Win","Furto de Arma de Fogo","N",1
"2014","04","RS","CANELA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2014","04","RS","CANELA","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2014","04","RS","CANELA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2014","04","RS","CANOAS","Pistola","BERETTA (PIETRO BERETTA S.P.A.)",".22 LR","Campanha do Desarmamento","S",1
"2014","04","RS","CANOAS","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2014","04","RS","CANOAS","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2014","04","RS","CAPÃO DA CANOA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2014","04","RS","CAXIAS DO SUL","Espingarda","ROSSI (AMADEO ROSSI S.A.)","28","Apostilada no Exercito","S",1
"2014","04","RS","CAXIAS DO SUL","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","S",1
"2014","04","RS","CHAPADA","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","N",1
"2014","04","RS","CONSTANTINA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","28","Furto de Arma de Fogo","N",1
"2014","04","RS","CONSTANTINA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","RS","CORONEL BICACO","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Furto de Arma de Fogo","N",1
"2014","04","RS","CRUZ ALTA","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","N",1
"2014","04","RS","DOM PEDRITO","Revolver","TAURUS ARMAS S.A.",".32","Campanha do Desarmamento","N",1
"2014","04","RS","ERECHIM","Pistola","IMBEL",".380","Apostilada no Exercito","S",1
"2014","04","RS","ERECHIM","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2014","04","RS","ERECHIM","Revolver","INA (INDÚSTRIA NACIONAL DE ARMAS)",".32","Campanha do Desarmamento","S",1
"2014","04","RS","ESPUMOSO","Espingarda","ROSSI (AMADEO ROSSI S.A.)","24","Extravio/Perda de Arma de Fogo","N",1
"2014","04","RS","ESTAÇÃO","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2014","04","RS","ESTÂNCIA VELHA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","N",1
"2014","04","RS","ESTRELA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Extravio/Perda de Arma de Fogo","N",1
"2014","04","RS","FARROUPILHA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Apostilada no Exercito","N",1
"2014","04","RS","FARROUPILHA","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","N",1
"2014","04","RS","FARROUPILHA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2014","04","RS","GIRUÁ","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Furto de Arma de Fogo","N",1
"2014","04","RS","GRAVATAÍ","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2014","04","RS","GRAVATAÍ","Pistola","TAURUS ARMAS S.A.","7,65mm","Apreensão de Arma de Fogo","S",1
"2014","04","RS","GRAVATAÍ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",1
"2014","04","RS","GUAPORÉ","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".32","Remetida ao Exército para destruição","N",1
"2014","04","RS","IBIRAIARAS","Carabina","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","RS","IBIRAIARAS","Espingarda","BOITO (E.R. AMANTINO & CIA)",".32","Furto de Arma de Fogo","N",1
"2014","04","RS","INDEPENDÊNCIA","Espingarda","ROSSI (AMADEO ROSSI S.A.)","36","Furto de Arma de Fogo","N",1
"2014","04","RS","INDEPENDÊNCIA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","RS","LAJEADO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","N",1
"2014","04","RS","LAVRAS DO SUL","Espingarda","BOITO (E.R. AMANTINO & CIA)","36","Extravio/Perda de Arma de Fogo","N",1
"2014","04","RS","LAVRAS DO SUL","Espingarda","REMINGTON (REMINGTON ARMS COMPANY)",".22 LR","Extravio/Perda de Arma de Fogo","N",1
"2014","04","RS","LAVRAS DO SUL","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","N",1
"2014","04","RS","LAVRAS DO SUL","Rifle","REMINGTON (REMINGTON ARMS COMPANY)",".22 LR","Extravio/Perda de Arma de Fogo","N",1
"2014","04","RS","MARAU","Pistola","TAURUS ARMAS S.A.","7,65mm","Furto de Arma de Fogo","N",1
"2014","04","RS","MARQUES DE SOUZA","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Campanha do Desarmamento","N",1
"2014","04","RS","MAXIMILIANO DE ALMEIDA","Espingarda","BOITO (E.R. AMANTINO & CIA)",".32","Furto de Arma de Fogo","N",1
"2014","04","RS","MONTE BELO DO SUL","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2014","04","RS","MONTE BELO DO SUL","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","28","Apostilada no Exercito","N",1
"2014","04","RS","NOVA BASSANO","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2014","04","RS","NOVA BASSANO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2014","04","RS","NOVA ESPERANÇA DO SUL","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Apreensão de Arma de Fogo","N",1
"2014","04","RS","NOVA ESPERANÇA DO SUL","Espingarda","ROSSI (AMADEO ROSSI S.A.)","36","Extravio/Perda de Arma de Fogo","N",1
"2014","04","RS","NOVA ESPERANÇA DO SUL","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","N",1
"2014","04","RS","NOVO HAMBURGO","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2014","04","RS","OSÓRIO","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","N",1
"2014","04","RS","PARAÍ","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",2
"2014","04","RS","PARAÍ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2014","04","RS","PARAÍ","Rifle","MARLIN (MARLIN FIREARMS)",".44 Magnum","Apostilada no Exercito","N",1
"2014","04","RS","PASSO FUNDO","Derringer","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2014","04","RS","PASSO FUNDO","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",3
"2014","04","RS","PASSO FUNDO","Pistola","TAURUS ARMAS S.A.","6,35mm","Roubo de Arma de Fogo","S",1
"2014","04","RS","PASSO FUNDO","Pistolao","BOITO (E.R. AMANTINO & CIA)","36","Extravio/Perda de Arma de Fogo","S",1
"2014","04","RS","PASSO FUNDO","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2014","04","RS","PASSO FUNDO","Revolver","TAURUS ARMAS S.A.",".38","Roubo de Arma de Fogo","S",1
"2014","04","RS","PELOTAS","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Extravio/Perda de Arma de Fogo","S",1
"2014","04","RS","PELOTAS","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2014","04","RS","PORTÃO","Revolver","TAURUS ARMAS S.A.",".32","Campanha do Desarmamento","N",1
"2014","04","RS","PORTO ALEGRE","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","S",1
"2014","04","RS","PORTO ALEGRE","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Furto de Arma de Fogo","S",1
"2014","04","RS","PORTO ALEGRE","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Furto de Arma de Fogo","S",1
"2014","04","RS","PORTO ALEGRE","Espingarda","BOITO (E.R. AMANTINO & CIA)",".32","Campanha do Desarmamento","S",1
"2014","04","RS","PORTO ALEGRE","Espingarda","ROSSI (AMADEO ROSSI S.A.)","20","Apostilada no Exercito","S",1
"2014","04","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","S",2
"2014","04","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".380","Roubo de Arma de Fogo","S",1
"2014","04","RS","PORTO ALEGRE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Campanha do Desarmamento","S",1
"2014","04","RS","PORTO ALEGRE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","S",3
"2014","04","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".357 Mag","Apostilada no Exercito","S",1
"2014","04","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".38","Roubo de Arma de Fogo","S",1
"2014","04","RS","ROCA SALES","Espingarda","BAYARD (ANCIENS ETABLISSEMENTS PIEPER) ",".32","Furto de Arma de Fogo","N",1
"2014","04","RS","SALDANHA MARINHO","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","N",1
"2014","04","RS","SANTA CLARA DO SUL","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2014","04","RS","SANTA CRUZ DO SUL","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Apostilada no Exercito","S",1
"2014","04","RS","SANTA CRUZ DO SUL","Pistola","IMBEL",".380","Apreensão de Arma de Fogo","S",1
"2014","04","RS","SANTA MARIA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Furto de Arma de Fogo","S",1
"2014","04","RS","SANTA MARIA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Recuperação de Arma de Fogo","S",1
"2014","04","RS","SANTA MARIA","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","S",2
"2014","04","RS","SANTA MARIA","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Furto de Arma de Fogo","S",1
"2014","04","RS","SANTA MARIA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2014","04","RS","SANTA MARIA","Revolver","TAURUS ARMAS S.A.",".32","Furto de Arma de Fogo","S",1
"2014","04","RS","SANTIAGO","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2014","04","RS","SANTIAGO","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Apostilada no Exercito","N",1
"2014","04","RS","SANTIAGO","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Apostilada no Exercito","N",1
"2014","04","RS","SANTIAGO","Revolver","TAURUS ARMAS S.A.",".32","Apostilada no Exercito","N",1
"2014","04","RS","SANTIAGO","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2014","04","RS","SANTO ÂNGELO","Carabina/Fuzil","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2014","04","RS","SANTO ÂNGELO","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2014","04","RS","SANTO ANTÔNIO DA PATRULHA","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","N",1
"2014","04","RS","SÃO GABRIEL","Espingarda","BOITO (E.R. AMANTINO & CIA)","36","Furto de Arma de Fogo","N",1
"2014","04","RS","SÃO GABRIEL","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2014","04","RS","SÃO LEOPOLDO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".32","Campanha do Desarmamento","S",2
"2014","04","RS","SÃO LEOPOLDO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","S",1
"2014","04","RS","SÃO LEOPOLDO","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","S",1
"2014","04","RS","TRÊS ARROIOS","Revolver","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Campanha do Desarmamento","N",1
"2014","04","RS","TRIUNFO","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Furto de Arma de Fogo","N",1
"2014","04","RS","TUPANCIRETÃ","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","N",1
"2014","04","RS","URUGUAIANA","Carabina","ROSSI (AMADEO ROSSI S.A.)",".44-40 Win","Apostilada no Exercito","S",1
"2014","04","RS","VALE DO SOL","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","36","Furto de Arma de Fogo","N",1
"2014","04","RS","VENÂNCIO AIRES","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","RS","VIAMÃO","Revolver","A.R.C.",".22 LR","Apostilada no Exercito","S",1
"2014","04","RS","VIAMÃO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Campanha do Desarmamento","S",1
"2014","04","RS","VIAMÃO","Revolver","TAURUS ARMAS S.A.",".32","Campanha do Desarmamento","S",1
"2014","04","RS","VIAMÃO","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","S",1
"2014","04","SC","ALFREDO WAGNER","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Furto de Arma de Fogo","N",1
"2014","04","SC","ANTÔNIO CARLOS","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Furto de Arma de Fogo","N",1
"2014","04","SC","ANTÔNIO CARLOS","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","SC","APIÚNA","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Furto de Arma de Fogo","N",1
"2014","04","SC","BOM JESUS","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Furto de Arma de Fogo","N",1
"2014","04","SC","BRAÇO DO NORTE","Espingarda","BOITO (E.R. AMANTINO & CIA)",".32","Campanha do Desarmamento","N",1
"2014","04","SC","CAMBORIÚ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","SC","CAMPO ALEGRE","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".32","Furto de Arma de Fogo","N",1
"2014","04","SC","CHAPECÓ","Espingarda","BOITO (E.R. AMANTINO & CIA)",".32","Campanha do Desarmamento","S",1
"2014","04","SC","CHAPECÓ","Espingarda","BOITO (E.R. AMANTINO & CIA)","36","Campanha do Desarmamento","S",1
"2014","04","SC","CHAPECÓ","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2014","04","SC","CHAPECÓ","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","S",1
"2014","04","SC","CHAPECÓ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","S",1
"2014","04","SC","CONCÓRDIA","Revolver","TAURUS ARMAS S.A.",".32","Campanha do Desarmamento","N",1
"2014","04","SC","CORONEL FREITAS","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","SC","CORUPÁ","Espingarda","ROSSI (AMADEO ROSSI S.A.)","36","Furto de Arma de Fogo","N",1
"2014","04","SC","CORUPÁ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","SC","FLORIANÓPOLIS","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Furto de Arma de Fogo","S",1
"2014","04","SC","FLORIANÓPOLIS","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","S",1
"2014","04","SC","GASPAR","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2014","04","SC","GRÃO PARÁ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2014","04","SC","GUARAMIRIM","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Furto de Arma de Fogo","N",1
"2014","04","SC","GUARAMIRIM","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Extravio/Perda de Arma de Fogo","N",1
"2014","04","SC","HERVAL D´OESTE","Espingarda","BOITO (E.R. AMANTINO & CIA)","36","Furto de Arma de Fogo","N",1
"2014","04","SC","HERVAL D´OESTE","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","SC","IBIRAMA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Campanha do Desarmamento","N",1
"2014","04","SC","IÇARA","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2014","04","SC","IRANI","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Furto de Arma de Fogo","N",1
"2014","04","SC","IRANI","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2014","04","SC","IRINEÓPOLIS","Espingarda","ROSSI (AMADEO ROSSI S.A.)","36","Campanha do Desarmamento","N",1
"2014","04","SC","ITÁ","Espingarda","BOITO (E.R. AMANTINO & CIA)",".32","Apostilada no Exercito","N",1
"2014","04","SC","ITAIÓPOLIS","Revolver","TAURUS ARMAS S.A.",".32","Extravio/Perda de Arma de Fogo","N",1
"2014","04","SC","ITAJAÍ","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","S",1
"2014","04","SC","ITAPIRANGA","Espingarda","ROSSI (AMADEO ROSSI S.A.)","36","Campanha do Desarmamento","N",1
"2014","04","SC","JARAGUÁ DO SUL","Espingarda","LERAP (FUNDIÇÃO E INDÚSTRIA DE ARMAS LERAP)",".32","Furto de Arma de Fogo","S",1
"2014","04","SC","JARAGUÁ DO SUL","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","S",2
"2014","04","SC","JOINVILLE","Pistola","BERSA",".380","Campanha do Desarmamento","S",1
"2014","04","SC","LAGES","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","S",1
"2014","04","SC","MAJOR VIEIRA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
